Where can I find resources for evaluating sources?,"[dict_values(['• Reserve a Study Room: https://cps.unh.edu/library/support-services  \n• Discover resources for Citing Sources: https://libraryguides.unh.edu/unhmcitingsources   \n \n  Comp 893\n • Learn strategies for Evaluating \nSources: https://libraryguides.unh.edu/ENGL401UNHManchester/evaluatingsources .']), dict_values(['The links below guide you to useful online library resources: \n• Make a Research Appointment  with a librarian: https://libraryguides.unh.edu/remoteaccess/researchhelp  \n• Use the Library Search Box to find information: https://libraryguides.unh.edu/librarysearchbox_unhmanchester']), dict_values(['at https://cps.unh.edu/library  to learn about library services and to search for reliable academic sources. You can \ncontact the library at 603-641-4173 or at unhm.library@unh.edu . \nThe links below guide you to useful online library resources:']), dict_values(['pages (not including spacing, figures and tables) for this section.  \n \n3. Self-assessment of the Project Experience.  In this section you should answer the following \nquestions:  \n \n  Comp 893 \n - What did you learn from your experience?']), dict_values(['full pages (not including spacing, figures and tables) for this section.  \n \n1. Conclusions. This section should include a summary of key conclusions derived from the \nproject experience. ( 1 full page) \n \nFormatting Requirement:  \n \nThe internship report should be  \n- in Single-spaced lines .']), dict_values(['coursework, etc.   \n- What advice would you have for a fellow student and/or faculty member with regard to \nyour experience? \n \nUse full sentences, instead of bullet points, in your writing. You need to have minimal 3 \nfull pages (not including spacing, figures and tables) for this section.'])]","ChatCompletion(id='chatcmpl-APn1735ripZituOeahHkrkRSTsLpz', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='For evaluating sources in your research, you can check out these resources:\n\n- Learn strategies for evaluating sources: [Evaluating Sources](https://libraryguides.unh.edu/ENGL401UNHManchester/evaluatingsources)\n- Discover resources for citing sources: [Citing Sources](https://libraryguides.unh.edu/unhmcitingsources)\n\nIf you need more help, you can also make a research appointment with a librarian [here](https://libraryguides.unh.edu/remoteaccess/researchhelp).', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730709985, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=107, prompt_tokens=1086, total_tokens=1193, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",1.6152546405792236,893
I am asking about COMP893,"[dict_values(['Comp 893\n COMP893 Team Project Internship \n Course Syllabus \n \n \nBASIC INFORMATION \n \nCourse Information \nName:   COMP 893 Team Project Internship  \nCredits:   1-3 \nTerm:    Fall 2024 \nLocation:  Rm P142 \nTime:    M1 Section: Wednesday 9:10am-12pm \n   M2 Section: Wednesday 1:10-4pm']), dict_values(['questions:  \n \n  Comp 893 \n - What did you learn from your experience?  \n- What is the relationship of the work to your major studies? \n- What were the benefits to you? \n- What is the comparison between theory (things you have learned in the classroom) and']), dict_values(['systems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28 \n \n • Class Introduction / Development Team (DT) Setup \n• Intro to Project Management  \n• Intro to Scrum workflow \n• Project Goal \nWeek 2 \n9/4  \n • Project Kickoff  \n• Environment Setup: Jira']), dict_values(['You need to earn minimal 75% in your final report grade to pass the course.  \n \n \n \n  \n \n  Comp 893\n  \n \n \n------------------------------------------------------------------------------------------------------------------ \nUNH Academic Integrity policy:  Academic Integrity Policy link .']), dict_values(['pages (not including spacing, figures and tables) for this section.  \n \n3. Self-assessment of the Project Experience.  In this section you should answer the following \nquestions:  \n \n  Comp 893 \n - What did you learn from your experience?']), dict_values(['• Function effectively as a member or leader of a team engaged in IT activities.  \n• Identify and analyze user needs in the process of developing and operating computing \nsystems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28'])]","ChatCompletion(id='chatcmpl-APn1BbFhThIjQYGOQIvW0dgEDPIfP', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='What would you like to know about COMP893? I can help with specific questions related to the course syllabus or your internship experience.', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730709989, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=26, prompt_tokens=1126, total_tokens=1152, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",1.1277265548706055,893
What's the phone number for the SHARPP Center?,"[dict_values(['their discussions with clients are subject to legal privilege, you can contact the SHARPP Center for Interpersonal \nViolence Awareness, Prevention, and Advocacy  at (603) 862-7233/TTY (800) 735-2964. For more information about']), dict_values(['CREO website. Anonymous reports may be submitted. \nConfidential Support Resources for UNH Manchester: \n• SHARPP Extended Services Coordinator for UNH Manchester- room 417. Available in person Mondays 9 am to \n4-pm and by Zoom appointment year-round M-F.']), dict_values(['appointment during the academic year. Located in room 426. \n• 24 Hour NH Sexual Violence Hotline: 1-800-277-5570 \n• 24 Hour NH Domestic Violence Hotline: 1-866-644-3574 \n \nLibrary Resources – Manchester']), dict_values(['Office:  Rm139, Pandora Mill building \nZoom:  https://unh.zoom.us/j/4858446046 \nEmail:  karen.jin@unh.edu  \nOffice Hours:  Monday 1-4pm and Friday 9-noon. Available in person or over Zoom. Email to \nmake appointments. \n \n \nCOURSE DESCRIPTION']), dict_values(['• 24 Hour NH Domestic Violence Hotline: 1-866-644-3574 \n \nLibrary Resources – Manchester \nThe UNH Manchester librarians are available to assist you with the research process. Visit the library’s website']), dict_values(['discrimination or harassment, please report the incident by contacting the Civil Rights & Equity Office \nat UNH.civilrights@unh.edu  or TEL # (603) 862-2930 voice/ (603) 862-1527 TTY / 7-1-1 Relay NH,  or visit the \nCREO website. Anonymous reports may be submitted.'])]","ChatCompletion(id='chatcmpl-APn1ESpiCW8He3UckJj4Djf3jsozh', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='The phone number for the SHARPP Center is (603) 862-7233. You can also reach them via TTY at (800) 735-2964. If you need more information, feel free to ask!', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730709992, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=48, prompt_tokens=1061, total_tokens=1109, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",0.9475860595703125,893
I am asking about COMP893,"[dict_values(['Comp 893\n COMP893 Team Project Internship \n Course Syllabus \n \n \nBASIC INFORMATION \n \nCourse Information \nName:   COMP 893 Team Project Internship  \nCredits:   1-3 \nTerm:    Fall 2024 \nLocation:  Rm P142 \nTime:    M1 Section: Wednesday 9:10am-12pm \n   M2 Section: Wednesday 1:10-4pm']), dict_values(['questions:  \n \n  Comp 893 \n - What did you learn from your experience?  \n- What is the relationship of the work to your major studies? \n- What were the benefits to you? \n- What is the comparison between theory (things you have learned in the classroom) and']), dict_values(['systems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28 \n \n • Class Introduction / Development Team (DT) Setup \n• Intro to Project Management  \n• Intro to Scrum workflow \n• Project Goal \nWeek 2 \n9/4  \n • Project Kickoff  \n• Environment Setup: Jira']), dict_values(['You need to earn minimal 75% in your final report grade to pass the course.  \n \n \n \n  \n \n  Comp 893\n  \n \n \n------------------------------------------------------------------------------------------------------------------ \nUNH Academic Integrity policy:  Academic Integrity Policy link .']), dict_values(['pages (not including spacing, figures and tables) for this section.  \n \n3. Self-assessment of the Project Experience.  In this section you should answer the following \nquestions:  \n \n  Comp 893 \n - What did you learn from your experience?']), dict_values(['• Function effectively as a member or leader of a team engaged in IT activities.  \n• Identify and analyze user needs in the process of developing and operating computing \nsystems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28'])]","ChatCompletion(id='chatcmpl-APn1IOfjeKwY3v7TjW1nJxW9TFh77', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='What would you like to know about COMP893? If you have specific questions about the course structure, assignments, or anything else, feel free to ask!', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730709996, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=31, prompt_tokens=1126, total_tokens=1157, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",1.4454593658447266,893
"How can I report bias, discrimination, or harassment?","[dict_values(['discrimination or harassment, please report the incident by contacting the Civil Rights & Equity Office \nat UNH.civilrights@unh.edu  or TEL # (603) 862-2930 voice/ (603) 862-1527 TTY / 7-1-1 Relay NH,  or visit the \nCREO website. Anonymous reports may be submitted.']), dict_values(['environment for all students and for the university as a whole. To this end, the university requires faculty members to \nreport to the university’s Title IX Coordinator (Bo Zaryckyj, Bo.Zaryckyj@unh.edu , 603-862-2930/1527 TTY ) or to']), dict_values(['Room 439) any incidents of sexual violence and harassment shared by students. \nIf you wish to speak to a confidential support service provider who does not have this reporting responsibility because']), dict_values(['what happens when you report, how the university treats your information once a report is made to the Title IX \nCoordinator, your rights and reporting options at UNH (including anonymous reporting options) please visit student']), dict_values(['the UNH Manchester/CPS Title IX Deputy Intake Coordinator (Lisa Enright, lisa.enright@unh.edu  603-641-4336, \nRoom 439) any incidents of sexual violence and harassment shared by students.']), dict_values(['reporting options .  The uSafeUS app is also available for students to keep reporting options and resources easily \naccessible on their phones. \nHelp us improve our campus and community climate. If you have observed or experienced an incident of bias,'])]","ChatCompletion(id='chatcmpl-APn1Lif7I3UxHuPLWYLYw42HIHSq4', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='If you need to report bias, discrimination, or harassment, you can contact the Civil Rights & Equity Office at UNH via email at unhcivilrights@unh.edu or by phone at (603) 862-2930. You can also submit anonymous reports if you prefer. For incidents related to sexual violence and harassment, you can reach out to the Title IX Coordinator, Bo Zaryckyj, at Bo.Zaryckyj@unh.edu or call (603) 862-2930. \n\nFor additional resources and information, visiting the CREO website or using the uSafeUS app can provide helpful reporting options.', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730709999, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=129, prompt_tokens=995, total_tokens=1124, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",2.242990732192993,893
I am asking about COMP893,"[dict_values(['Comp 893\n COMP893 Team Project Internship \n Course Syllabus \n \n \nBASIC INFORMATION \n \nCourse Information \nName:   COMP 893 Team Project Internship  \nCredits:   1-3 \nTerm:    Fall 2024 \nLocation:  Rm P142 \nTime:    M1 Section: Wednesday 9:10am-12pm \n   M2 Section: Wednesday 1:10-4pm']), dict_values(['questions:  \n \n  Comp 893 \n - What did you learn from your experience?  \n- What is the relationship of the work to your major studies? \n- What were the benefits to you? \n- What is the comparison between theory (things you have learned in the classroom) and']), dict_values(['systems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28 \n \n • Class Introduction / Development Team (DT) Setup \n• Intro to Project Management  \n• Intro to Scrum workflow \n• Project Goal \nWeek 2 \n9/4  \n • Project Kickoff  \n• Environment Setup: Jira']), dict_values(['You need to earn minimal 75% in your final report grade to pass the course.  \n \n \n \n  \n \n  Comp 893\n  \n \n \n------------------------------------------------------------------------------------------------------------------ \nUNH Academic Integrity policy:  Academic Integrity Policy link .']), dict_values(['pages (not including spacing, figures and tables) for this section.  \n \n3. Self-assessment of the Project Experience.  In this section you should answer the following \nquestions:  \n \n  Comp 893 \n - What did you learn from your experience?']), dict_values(['• Function effectively as a member or leader of a team engaged in IT activities.  \n• Identify and analyze user needs in the process of developing and operating computing \nsystems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28'])]","ChatCompletion(id='chatcmpl-APn1QOTR6Vbw6GZr5IgQOImx0Gn5b', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='What would you like to know about COMP893? If you have any specific questions regarding the course, activities, or requirements, feel free to ask!', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730710004, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=30, prompt_tokens=1126, total_tokens=1156, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",1.122323989868164,893
What are the contact details for the UNH Title IX Coordinator?,"[dict_values(['environment for all students and for the university as a whole. To this end, the university requires faculty members to \nreport to the university’s Title IX Coordinator (Bo Zaryckyj, Bo.Zaryckyj@unh.edu , 603-862-2930/1527 TTY ) or to']), dict_values(['the UNH Manchester/CPS Title IX Deputy Intake Coordinator (Lisa Enright, lisa.enright@unh.edu  603-641-4336, \nRoom 439) any incidents of sexual violence and harassment shared by students.']), dict_values(['what happens when you report, how the university treats your information once a report is made to the Title IX \nCoordinator, your rights and reporting options at UNH (including anonymous reporting options) please visit student']), dict_values(['discrimination or harassment, please report the incident by contacting the Civil Rights & Equity Office \nat UNH.civilrights@unh.edu  or TEL # (603) 862-2930 voice/ (603) 862-1527 TTY / 7-1-1 Relay NH,  or visit the \nCREO website. Anonymous reports may be submitted.']), dict_values(['CREO website. Anonymous reports may be submitted. \nConfidential Support Resources for UNH Manchester: \n• SHARPP Extended Services Coordinator for UNH Manchester- room 417. Available in person Mondays 9 am to \n4-pm and by Zoom appointment year-round M-F.']), dict_values(['Office:  Rm139, Pandora Mill building \nZoom:  https://unh.zoom.us/j/4858446046 \nEmail:  karen.jin@unh.edu  \nOffice Hours:  Monday 1-4pm and Friday 9-noon. Available in person or over Zoom. Email to \nmake appointments. \n \n \nCOURSE DESCRIPTION'])]","ChatCompletion(id='chatcmpl-APn1UDkggCVrFIatbDEIj1ADCAGtD', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='The contact details for the UNH Title IX Coordinator are:\n\n- **Name:** Bo Zaryckyj\n- **Email:** Bo.Zaryckyj@unh.edu\n- **Phone:** 603-862-2930 \n- **TTY:** 1527 \n\nIf you need to reach out to the Title IX Deputy Intake Coordinator at UNH Manchester, you can contact Lisa Enright at:\n\n- **Email:** lisa.enright@unh.edu\n- **Phone:** 603-641-4336 \n- **Office Location:** Room 439\n\nLet me know if you need further assistance!', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730710008, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=124, prompt_tokens=1054, total_tokens=1178, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",3.4396815299987793,893
I am asking about COMP893,"[dict_values(['Comp 893\n COMP893 Team Project Internship \n Course Syllabus \n \n \nBASIC INFORMATION \n \nCourse Information \nName:   COMP 893 Team Project Internship  \nCredits:   1-3 \nTerm:    Fall 2024 \nLocation:  Rm P142 \nTime:    M1 Section: Wednesday 9:10am-12pm \n   M2 Section: Wednesday 1:10-4pm']), dict_values(['questions:  \n \n  Comp 893 \n - What did you learn from your experience?  \n- What is the relationship of the work to your major studies? \n- What were the benefits to you? \n- What is the comparison between theory (things you have learned in the classroom) and']), dict_values(['systems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28 \n \n • Class Introduction / Development Team (DT) Setup \n• Intro to Project Management  \n• Intro to Scrum workflow \n• Project Goal \nWeek 2 \n9/4  \n • Project Kickoff  \n• Environment Setup: Jira']), dict_values(['You need to earn minimal 75% in your final report grade to pass the course.  \n \n \n \n  \n \n  Comp 893\n  \n \n \n------------------------------------------------------------------------------------------------------------------ \nUNH Academic Integrity policy:  Academic Integrity Policy link .']), dict_values(['pages (not including spacing, figures and tables) for this section.  \n \n3. Self-assessment of the Project Experience.  In this section you should answer the following \nquestions:  \n \n  Comp 893 \n - What did you learn from your experience?']), dict_values(['• Function effectively as a member or leader of a team engaged in IT activities.  \n• Identify and analyze user needs in the process of developing and operating computing \nsystems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28'])]","ChatCompletion(id='chatcmpl-APn1YtHHqAlYZV7TPeAtXPiU8PMtm', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='What specific information are you looking for regarding COMP893? I can provide details about the course schedule, credits, or other aspects of the internship experience!', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730710012, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=30, prompt_tokens=1126, total_tokens=1156, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",1.1811389923095703,893
What app provides access to reporting options and resources?,"[dict_values(['reporting options .  The uSafeUS app is also available for students to keep reporting options and resources easily \naccessible on their phones. \nHelp us improve our campus and community climate. If you have observed or experienced an incident of bias,']), dict_values(['what happens when you report, how the university treats your information once a report is made to the Title IX \nCoordinator, your rights and reporting options at UNH (including anonymous reporting options) please visit student']), dict_values(['CREO website. Anonymous reports may be submitted. \nConfidential Support Resources for UNH Manchester: \n• SHARPP Extended Services Coordinator for UNH Manchester- room 417. Available in person Mondays 9 am to \n4-pm and by Zoom appointment year-round M-F.']), dict_values(['• Sprint Review + Sprint Retrospective \n  \n \n  Comp 893\n Weeks Activities \nWeek 12 \n11/13 \n • 3rd Sprint Planning meeting \n• 3rd Sprint development starts. \n• Scrum meetings (Friday only) \nWeek 13 \n11/20 \n • Scrum meetings (Monday, Wednesday, Friday) \n• Weekly status report \nWeek 14 \n11/27']), dict_values(['• Reserve a Study Room: https://cps.unh.edu/library/support-services  \n• Discover resources for Citing Sources: https://libraryguides.unh.edu/unhmcitingsources   \n \n  Comp 893\n • Learn strategies for Evaluating \nSources: https://libraryguides.unh.edu/ENGL401UNHManchester/evaluatingsources .']), dict_values(['• Sprint Review + Sprint Retrospective \n \nWeek 7 \n10/9 \n • 2nd Sprint Planning meeting \n• 2nd Sprint development starts. \n• Scrum meeting on Friday \nWeek 8 \n10/16 • Scrum meetings (Wednesday, Friday) \nWeek 9 \n10/23 \n • Scrum meetings (Monday, Wednesday, Friday) \n \nWeek 10 \n10/30'])]","ChatCompletion(id='chatcmpl-APn1bLqJbm9QX0Q02HnAA5x0qNqsM', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='The app that provides access to reporting options and resources is the uSafeUS app. It helps keep the reporting options and resources easily accessible for students on their phones. If you need any more details about it or any related resources, feel free to ask!', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730710015, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=51, prompt_tokens=1105, total_tokens=1156, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",1.1628706455230713,893
I am asking about COMP893,"[dict_values(['Comp 893\n COMP893 Team Project Internship \n Course Syllabus \n \n \nBASIC INFORMATION \n \nCourse Information \nName:   COMP 893 Team Project Internship  \nCredits:   1-3 \nTerm:    Fall 2024 \nLocation:  Rm P142 \nTime:    M1 Section: Wednesday 9:10am-12pm \n   M2 Section: Wednesday 1:10-4pm']), dict_values(['questions:  \n \n  Comp 893 \n - What did you learn from your experience?  \n- What is the relationship of the work to your major studies? \n- What were the benefits to you? \n- What is the comparison between theory (things you have learned in the classroom) and']), dict_values(['systems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28 \n \n • Class Introduction / Development Team (DT) Setup \n• Intro to Project Management  \n• Intro to Scrum workflow \n• Project Goal \nWeek 2 \n9/4  \n • Project Kickoff  \n• Environment Setup: Jira']), dict_values(['You need to earn minimal 75% in your final report grade to pass the course.  \n \n \n \n  \n \n  Comp 893\n  \n \n \n------------------------------------------------------------------------------------------------------------------ \nUNH Academic Integrity policy:  Academic Integrity Policy link .']), dict_values(['pages (not including spacing, figures and tables) for this section.  \n \n3. Self-assessment of the Project Experience.  In this section you should answer the following \nquestions:  \n \n  Comp 893 \n - What did you learn from your experience?']), dict_values(['• Function effectively as a member or leader of a team engaged in IT activities.  \n• Identify and analyze user needs in the process of developing and operating computing \nsystems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28'])]","ChatCompletion(id='chatcmpl-APn1fomSCUq5jopPCYN68bQuluvtU', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content=""What would you like to know about COMP893? Whether it's about course credits, schedule, or specific requirements, I'm here to help!"", refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730710019, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=27, prompt_tokens=1126, total_tokens=1153, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",0.9718554019927979,893
Where can I find the UNH Academic Integrity Policy?,"[dict_values(['UNH Academic Integrity policy:  Academic Integrity Policy link . \nConfidentiality and Mandatory Reporting of Sexual Violence or Harassment – Manchester  \nThe University of New Hampshire and its faculty are committed to assuring a safe and productive educational']), dict_values(['at https://cps.unh.edu/library  to learn about library services and to search for reliable academic sources. You can \ncontact the library at 603-641-4173 or at unhm.library@unh.edu . \nThe links below guide you to useful online library resources:']), dict_values(['discrimination or harassment, please report the incident by contacting the Civil Rights & Equity Office \nat UNH.civilrights@unh.edu  or TEL # (603) 862-2930 voice/ (603) 862-1527 TTY / 7-1-1 Relay NH,  or visit the \nCREO website. Anonymous reports may be submitted.']), dict_values(['environment for all students and for the university as a whole. To this end, the university requires faculty members to \nreport to the university’s Title IX Coordinator (Bo Zaryckyj, Bo.Zaryckyj@unh.edu , 603-862-2930/1527 TTY ) or to']), dict_values(['You need to earn minimal 75% in your final report grade to pass the course.  \n \n \n \n  \n \n  Comp 893\n  \n \n \n------------------------------------------------------------------------------------------------------------------ \nUNH Academic Integrity policy:  Academic Integrity Policy link .']), dict_values(['• Reserve a Study Room: https://cps.unh.edu/library/support-services  \n• Discover resources for Citing Sources: https://libraryguides.unh.edu/unhmcitingsources   \n \n  Comp 893\n • Learn strategies for Evaluating \nSources: https://libraryguides.unh.edu/ENGL401UNHManchester/evaluatingsources .'])]","ChatCompletion(id='chatcmpl-APn1i4ITvagpACvJvVgt5O78n15cr', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='You can find the UNH Academic Integrity Policy by following this link: [Academic Integrity Policy](https://cps.unh.edu/library). If you need more information, feel free to ask!', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730710022, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=39, prompt_tokens=1067, total_tokens=1106, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",0.9634652137756348,893
I am asking about COMP893,"[dict_values(['Comp 893\n COMP893 Team Project Internship \n Course Syllabus \n \n \nBASIC INFORMATION \n \nCourse Information \nName:   COMP 893 Team Project Internship  \nCredits:   1-3 \nTerm:    Fall 2024 \nLocation:  Rm P142 \nTime:    M1 Section: Wednesday 9:10am-12pm \n   M2 Section: Wednesday 1:10-4pm']), dict_values(['questions:  \n \n  Comp 893 \n - What did you learn from your experience?  \n- What is the relationship of the work to your major studies? \n- What were the benefits to you? \n- What is the comparison between theory (things you have learned in the classroom) and']), dict_values(['systems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28 \n \n • Class Introduction / Development Team (DT) Setup \n• Intro to Project Management  \n• Intro to Scrum workflow \n• Project Goal \nWeek 2 \n9/4  \n • Project Kickoff  \n• Environment Setup: Jira']), dict_values(['You need to earn minimal 75% in your final report grade to pass the course.  \n \n \n \n  \n \n  Comp 893\n  \n \n \n------------------------------------------------------------------------------------------------------------------ \nUNH Academic Integrity policy:  Academic Integrity Policy link .']), dict_values(['pages (not including spacing, figures and tables) for this section.  \n \n3. Self-assessment of the Project Experience.  In this section you should answer the following \nquestions:  \n \n  Comp 893 \n - What did you learn from your experience?']), dict_values(['• Function effectively as a member or leader of a team engaged in IT activities.  \n• Identify and analyze user needs in the process of developing and operating computing \nsystems.  \n  \n \n  \n \n  Comp 893 \n  \nTENTATIVE COURSE SCHEDULE \n \nWeeks Activities \nWeek 1   \n8/28'])]","ChatCompletion(id='chatcmpl-APn1lrojvMy9lWnaHhSzvsuzv98Bp', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='What would you like to know about COMP893? I can provide information about the course structure, expectations, or other related topics!', refusal=None, role='assistant', audio=None, function_call=None, tool_calls=None))], created=1730710025, model='gpt-4o-mini-2024-07-18', object='chat.completion', service_tier=None, system_fingerprint='fp_0ba0d124f1', usage=CompletionUsage(completion_tokens=26, prompt_tokens=1126, total_tokens=1152, completion_tokens_details=CompletionTokensDetails(audio_tokens=None, reasoning_tokens=0), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=0)))",1.0815985202789307,893
